用户ID,登录时间,登录地址,登录资源,登录结果,登录失败次数,登录成功率,时间范围分钟,每分钟失败比例,失败登录,时间间隔,失败组,连续失败次数,连续失败3次,用户编码,异常类型编码,异常类型
user153,2023-01-06 21:53:00,3232235816,server3,0,14,0.6,6507.0,0.002151529122483479,1,17580.0,439,1,0,61,0,正常
user153,2023-01-06 22:25:00,167772196,server3,1,14,0.6,6507.0,0.002151529122483479,0,1920.0,439,1,0,61,0,正常
user153,2023-01-06 23:58:00,2886729775,server2,1,14,0.6,6507.0,0.002151529122483479,0,5580.0,439,1,0,61,0,正常
user153,2023-01-07 00:41:00,3405803799,server3,1,14,0.6,6507.0,0.002151529122483479,0,2580.0,439,1,0,61,3,非正常源地址
user153,2023-01-07 13:12:00,167772193,server1,1,14,0.6,6507.0,0.002151529122483479,0,45060.0,439,1,0,61,0,正常
user153,2023-01-07 17:16:00,2886729767,server3,0,14,0.6,6507.0,0.002151529122483479,1,14640.0,440,1,0,61,0,正常
user153,2023-01-07 18:27:00,3232235818,server3,0,14,0.6,6507.0,0.002151529122483479,1,4260.0,441,1,0,61,0,正常
user154,2023-01-03 07:37:00,3405803815,server2,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,0.0,441,0,0,62,3,非正常源地址
user154,2023-01-03 08:09:00,3405803816,server1,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,1920.0,441,0,0,62,3,非正常源地址
user154,2023-01-03 08:44:00,2886729735,server3,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,2100.0,441,0,0,62,0,正常
user154,2023-01-03 21:26:00,167772181,server1,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,45720.0,441,0,0,62,0,正常
user154,2023-01-03 21:32:00,3232235796,server1,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,360.0,441,0,0,62,0,正常
user154,2023-01-03 21:48:00,3232235814,server3,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,960.0,441,0,0,62,0,正常
user154,2023-01-04 02:29:00,3405803813,server1,0,8,0.7837837837837838,6475.0,0.0012355212355212356,1,16860.0,442,1,0,62,3,非正常源地址
user154,2023-01-04 06:27:00,3232235794,server1,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,14280.0,442,1,0,62,0,正常
user154,2023-01-04 07:34:00,2886729744,server2,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,4020.0,442,1,0,62,0,正常
user154,2023-01-04 08:02:00,167772174,server1,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,1680.0,442,1,0,62,0,正常
user154,2023-01-04 11:02:00,167772193,server2,0,8,0.7837837837837838,6475.0,0.0012355212355212356,1,10800.0,443,1,0,62,0,正常
user154,2023-01-04 13:34:00,2886729761,server3,0,8,0.7837837837837838,6475.0,0.0012355212355212356,1,9120.0,444,1,0,62,0,正常
user154,2023-01-04 21:37:00,2886729753,server2,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,28980.0,444,1,0,62,0,正常
user154,2023-01-04 23:21:00,167772176,server3,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,6240.0,444,1,0,62,0,正常
user154,2023-01-04 23:59:00,3405803792,server2,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,2280.0,444,1,0,62,3,非正常源地址
user154,2023-01-05 02:43:00,167772203,server3,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,9840.0,444,1,0,62,0,正常
user154,2023-01-05 03:27:00,167772187,server2,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,2640.0,444,1,0,62,0,正常
user154,2023-01-05 06:27:00,167772197,server1,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,10800.0,444,1,0,62,0,正常
user154,2023-01-05 07:48:00,2886729771,server2,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,4860.0,444,1,0,62,0,正常
user154,2023-01-05 12:22:00,3232235791,server1,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,16440.0,444,1,0,62,0,正常
user154,2023-01-05 15:07:00,3232235805,server1,0,8,0.7837837837837838,6475.0,0.0012355212355212356,1,9900.0,445,1,0,62,0,正常
user154,2023-01-05 17:31:00,167772198,server3,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,8640.0,445,1,0,62,0,正常
user154,2023-01-06 02:15:00,2886729754,server2,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,31440.0,445,1,0,62,0,正常
user154,2023-01-06 02:37:00,2886729751,server2,0,8,0.7837837837837838,6475.0,0.0012355212355212356,1,1320.0,446,1,0,62,0,正常
user154,2023-01-06 03:34:00,167772179,server2,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,3420.0,446,1,0,62,0,正常
user154,2023-01-06 04:21:00,167772185,server2,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,2820.0,446,1,0,62,0,正常
user154,2023-01-06 11:52:00,167772179,server2,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,27060.0,446,1,0,62,0,正常
user154,2023-01-06 12:42:00,2886729754,server2,0,8,0.7837837837837838,6475.0,0.0012355212355212356,1,3000.0,447,1,0,62,0,正常
user154,2023-01-06 12:53:00,3232235793,server3,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,660.0,447,1,0,62,0,正常
user154,2023-01-06 15:26:00,2886729765,server1,0,8,0.7837837837837838,6475.0,0.0012355212355212356,1,9180.0,448,1,0,62,0,正常
user154,2023-01-07 03:46:00,3232235820,server2,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,44400.0,448,1,0,62,0,正常
user154,2023-01-07 05:37:00,3232235824,server1,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,6660.0,448,1,0,62,0,正常
user154,2023-01-07 08:23:00,3232235790,server2,0,8,0.7837837837837838,6475.0,0.0012355212355212356,1,9960.0,449,1,0,62,0,正常
user154,2023-01-07 11:50:00,3405803809,server2,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,12420.0,449,1,0,62,3,非正常源地址
user154,2023-01-07 12:30:00,3232235793,server3,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,2400.0,449,1,0,62,0,正常
user154,2023-01-07 19:01:00,167772185,server2,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,23460.0,449,1,0,62,0,正常
user154,2023-01-07 19:32:00,2886729754,server3,1,8,0.7837837837837838,6475.0,0.0012355212355212356,0,1860.0,449,1,0,62,0,正常
user155,2023-01-03 10:58:00,3232235810,server1,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,0.0,449,0,0,63,0,正常
user155,2023-01-03 14:12:00,3232235794,server3,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,11640.0,449,0,0,63,0,正常
user155,2023-01-03 17:23:00,3405803779,server3,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,11460.0,449,0,0,63,3,非正常源地址
user155,2023-01-03 21:46:00,3405803818,server1,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,15780.0,449,0,0,63,3,非正常源地址
user155,2023-01-04 03:25:00,3405803795,server3,0,8,0.7241379310344828,23852.0,0.000335401643468053,1,20340.0,450,1,0,63,3,非正常源地址
user155,2023-01-04 06:21:00,3232235793,server3,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,10560.0,450,1,0,63,0,正常
user155,2023-01-04 19:49:00,2886729759,server2,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,48480.0,450,1,0,63,0,正常
user155,2023-01-05 01:54:00,2886729751,server2,0,8,0.7241379310344828,23852.0,0.000335401643468053,1,21900.0,451,1,0,63,0,正常
user155,2023-01-05 13:54:00,3405803780,server3,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,43200.0,451,1,0,63,3,非正常源地址
user155,2023-01-05 19:21:00,167772200,server3,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,19620.0,451,1,0,63,0,正常
user155,2023-01-06 00:27:00,3405803805,server1,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,18360.0,451,1,0,63,3,非正常源地址
user155,2023-01-06 03:05:00,3405803798,server2,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,9480.0,451,1,0,63,3,非正常源地址
user155,2023-01-06 04:24:00,3405803813,server1,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,4740.0,451,1,0,63,3,非正常源地址
user155,2023-01-06 11:39:00,167772205,server1,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,26100.0,451,1,0,63,0,正常
user155,2023-01-06 12:59:00,3232235800,server1,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,4800.0,451,1,0,63,0,正常
user155,2023-01-06 13:36:00,167772197,server1,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,2220.0,451,1,0,63,0,正常
user155,2023-01-06 17:41:00,3232235820,server2,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,14700.0,451,1,0,63,0,正常
user155,2023-01-06 18:31:00,3232235799,server3,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,3000.0,451,1,0,63,0,正常
user155,2023-01-06 23:30:00,3232235803,server3,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,17940.0,451,1,0,63,0,正常
user155,2023-01-07 00:40:00,3232235794,server3,0,8,0.7241379310344828,23852.0,0.000335401643468053,1,4200.0,452,1,0,63,0,正常
user155,2023-01-07 11:39:00,3232235780,server2,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,39540.0,452,1,0,63,0,正常
user155,2023-01-07 14:17:00,167772176,server3,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,9480.0,452,1,0,63,0,正常
user155,2023-01-07 20:39:00,3232235793,server2,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,22920.0,452,1,0,63,0,正常
user155,2023-01-10 00:00:00,2886729731,server1,0,8,0.7241379310344828,23852.0,0.000335401643468053,1,184860.0,453,5,1,63,4,频繁登录失败
user155,2023-01-10 00:01:00,2886729743,server2,0,8,0.7241379310344828,23852.0,0.000335401643468053,1,60.0,453,5,1,63,4,频繁登录失败
user155,2023-01-10 00:02:00,2886729748,server1,0,8,0.7241379310344828,23852.0,0.000335401643468053,1,60.0,453,5,1,63,4,频繁登录失败
user155,2023-01-10 00:03:00,3232235803,server3,0,8,0.7241379310344828,23852.0,0.000335401643468053,1,60.0,453,5,1,63,4,频繁登录失败
user155,2023-01-10 00:04:00,3405803793,server1,0,8,0.7241379310344828,23852.0,0.000335401643468053,1,60.0,453,5,1,63,5,"频繁登录失败, 非正常源地址"
user155,2023-01-20 00:30:00,3325256735,server2,1,8,0.7241379310344828,23852.0,0.000335401643468053,0,865560.0,453,5,1,63,5,"频繁登录失败, 非正常源地址"
user156,2023-01-03 08:29:00,3405803800,server2,0,6,0.8285714285714286,6554.0,0.00091547146780592,1,0.0,453,1,0,64,3,非正常源地址
user156,2023-01-03 09:36:00,2886729772,server1,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,4020.0,453,1,0,64,0,正常
user156,2023-01-03 19:53:00,3232235811,server1,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,37020.0,453,1,0,64,0,正常
user156,2023-01-04 00:18:00,2886729767,server2,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,15900.0,453,1,0,64,0,正常
user156,2023-01-04 01:36:00,3405803783,server2,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,4680.0,453,1,0,64,3,非正常源地址
user156,2023-01-04 02:54:00,2886729755,server2,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,4680.0,453,1,0,64,0,正常
user156,2023-01-04 03:46:00,2886729755,server1,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,3120.0,453,1,0,64,0,正常
user156,2023-01-04 12:27:00,167772199,server1,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,31260.0,453,1,0,64,0,正常
user156,2023-01-04 15:09:00,167772185,server2,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,9720.0,453,1,0,64,0,正常
user156,2023-01-04 15:11:00,3232235814,server1,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,120.0,453,1,0,64,0,正常
user156,2023-01-04 15:36:00,3405803797,server2,0,6,0.8285714285714286,6554.0,0.00091547146780592,1,1500.0,454,1,0,64,3,非正常源地址
user156,2023-01-05 00:28:00,3405803781,server2,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,31920.0,454,1,0,64,3,非正常源地址
user156,2023-01-05 08:55:00,3232235813,server2,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,30420.0,454,1,0,64,0,正常
user156,2023-01-05 10:07:00,3405803783,server1,0,6,0.8285714285714286,6554.0,0.00091547146780592,1,4320.0,455,1,0,64,3,非正常源地址
user156,2023-01-05 11:29:00,167772188,server2,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,4920.0,455,1,0,64,0,正常
user156,2023-01-05 12:03:00,3232235800,server1,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,2040.0,455,1,0,64,0,正常
user156,2023-01-05 14:10:00,3232235781,server2,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,7620.0,455,1,0,64,0,正常
user156,2023-01-05 15:20:00,3232235820,server1,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,4200.0,455,1,0,64,0,正常
user156,2023-01-05 16:33:00,2886729737,server3,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,4380.0,455,1,0,64,0,正常
user156,2023-01-05 17:16:00,2886729776,server1,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,2580.0,455,1,0,64,0,正常
user156,2023-01-05 20:51:00,167772183,server3,0,6,0.8285714285714286,6554.0,0.00091547146780592,1,12900.0,456,1,0,64,0,正常
user156,2023-01-05 22:44:00,2886729744,server3,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,6780.0,456,1,0,64,0,正常
user156,2023-01-06 03:40:00,3405803804,server1,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,17760.0,456,1,0,64,3,非正常源地址
user156,2023-01-06 06:50:00,167772166,server1,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,11400.0,456,1,0,64,0,正常
user156,2023-01-06 06:53:00,2886729767,server1,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,180.0,456,1,0,64,0,正常
user156,2023-01-06 10:37:00,3405803783,server2,0,6,0.8285714285714286,6554.0,0.00091547146780592,1,13440.0,457,1,0,64,3,非正常源地址
user156,2023-01-07 00:42:00,3232235805,server2,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,50700.0,457,1,0,64,0,正常
user156,2023-01-07 05:13:00,3405803812,server2,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,16260.0,457,1,0,64,3,非正常源地址
user156,2023-01-07 07:47:00,3232235790,server3,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,9240.0,457,1,0,64,0,正常
user156,2023-01-07 08:24:00,167772197,server2,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,2220.0,457,1,0,64,0,正常
user156,2023-01-07 09:55:00,167772186,server2,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,5460.0,457,1,0,64,0,正常
user156,2023-01-07 14:56:00,3405803823,server1,0,6,0.8285714285714286,6554.0,0.00091547146780592,1,18060.0,458,1,0,64,3,非正常源地址
user156,2023-01-07 16:30:00,2886729762,server3,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,5640.0,458,1,0,64,0,正常
user156,2023-01-07 20:26:00,2886729753,server2,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,14160.0,458,1,0,64,0,正常
user156,2023-01-07 21:43:00,3405803813,server1,1,6,0.8285714285714286,6554.0,0.00091547146780592,0,4620.0,458,1,0,64,3,非正常源地址
user157,2023-01-03 09:03:00,2886729732,server1,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,0.0,458,0,0,65,0,正常
user157,2023-01-03 15:53:00,3405803778,server2,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,24600.0,458,0,0,65,3,非正常源地址
user157,2023-01-03 17:34:00,3405803823,server1,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,6060.0,458,0,0,65,3,非正常源地址
user157,2023-01-04 00:58:00,3405803782,server2,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,26640.0,458,0,0,65,3,非正常源地址
user157,2023-01-04 03:56:00,3405803796,server3,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,10680.0,458,0,0,65,3,非正常源地址
user157,2023-01-04 04:05:00,2886729737,server1,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,540.0,458,0,0,65,0,正常
user157,2023-01-04 04:21:00,2886729734,server2,0,4,0.8709677419354839,6489.0,0.0006164278008938204,1,960.0,459,1,0,65,0,正常
user157,2023-01-04 09:18:00,3232235817,server1,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,17820.0,459,1,0,65,0,正常
user157,2023-01-04 13:48:00,167772164,server2,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,16200.0,459,1,0,65,0,正常
user157,2023-01-04 16:19:00,2886729740,server3,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,9060.0,459,1,0,65,0,正常
user157,2023-01-04 17:04:00,2886729754,server1,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,2700.0,459,1,0,65,0,正常
user157,2023-01-04 17:58:00,2886729775,server3,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,3240.0,459,1,0,65,0,正常
user157,2023-01-05 01:57:00,167772198,server2,0,4,0.8709677419354839,6489.0,0.0006164278008938204,1,28740.0,460,1,0,65,0,正常
user157,2023-01-05 07:12:00,2886729742,server3,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,18900.0,460,1,0,65,0,正常
user157,2023-01-05 09:35:00,3232235818,server2,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,8580.0,460,1,0,65,0,正常
user157,2023-01-05 15:29:00,2886729761,server2,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,21240.0,460,1,0,65,0,正常
user157,2023-01-06 00:32:00,167772197,server3,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,32580.0,460,1,0,65,0,正常
user157,2023-01-06 02:17:00,3405803796,server2,0,4,0.8709677419354839,6489.0,0.0006164278008938204,1,6300.0,461,1,0,65,3,非正常源地址
user157,2023-01-06 03:30:00,167772162,server2,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,4380.0,461,1,0,65,0,正常
user157,2023-01-06 12:13:00,2886729762,server1,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,31380.0,461,1,0,65,0,正常
user157,2023-01-06 12:55:00,3232235778,server1,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,2520.0,461,1,0,65,0,正常
user157,2023-01-06 15:39:00,2886729757,server2,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,9840.0,461,1,0,65,0,正常
user157,2023-01-06 17:32:00,2886729746,server1,0,4,0.8709677419354839,6489.0,0.0006164278008938204,1,6780.0,462,1,0,65,0,正常
user157,2023-01-06 20:38:00,2886729766,server3,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,11160.0,462,1,0,65,0,正常
user157,2023-01-06 21:31:00,3405803799,server1,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,3180.0,462,1,0,65,3,非正常源地址
user157,2023-01-07 02:31:00,167772190,server2,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,18000.0,462,1,0,65,0,正常
user157,2023-01-07 02:36:00,167772209,server2,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,300.0,462,1,0,65,0,正常
user157,2023-01-07 13:53:00,2886729755,server2,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,40620.0,462,1,0,65,0,正常
user157,2023-01-07 15:29:00,2886729753,server3,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,5760.0,462,1,0,65,0,正常
user157,2023-01-07 16:08:00,167772172,server3,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,2340.0,462,1,0,65,0,正常
user157,2023-01-07 21:12:00,3405803789,server1,1,4,0.8709677419354839,6489.0,0.0006164278008938204,0,18240.0,462,1,0,65,3,非正常源地址
user158,2023-01-03 14:25:00,167772185,server2,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,0.0,462,0,0,66,0,正常
user158,2023-01-03 17:16:00,167772206,server3,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,10260.0,462,0,0,66,0,正常
user158,2023-01-03 18:33:00,167772171,server3,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,4620.0,462,0,0,66,0,正常
user158,2023-01-03 20:57:00,3232235822,server3,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,8640.0,462,0,0,66,0,正常
user158,2023-01-03 22:37:00,2886729738,server1,0,4,0.8571428571428571,23623.0,0.00016932650383101215,1,6000.0,463,1,0,66,0,正常
user158,2023-01-03 23:31:00,2886729760,server2,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,3240.0,463,1,0,66,0,正常
user158,2023-01-04 00:22:00,167772171,server2,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,3060.0,463,1,0,66,0,正常
user158,2023-01-04 10:22:00,2886729776,server1,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,36000.0,463,1,0,66,0,正常
user158,2023-01-04 11:20:00,3405803803,server1,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,3480.0,463,1,0,66,3,非正常源地址
user158,2023-01-04 14:13:00,3405803777,server3,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,10380.0,463,1,0,66,3,非正常源地址
user158,2023-01-04 17:18:00,3232235795,server1,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,11100.0,463,1,0,66,0,正常
user158,2023-01-04 22:27:00,3405803791,server1,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,18540.0,463,1,0,66,3,非正常源地址
user158,2023-01-05 11:14:00,3232235821,server1,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,46020.0,463,1,0,66,0,正常
user158,2023-01-05 15:41:00,3405803787,server1,0,4,0.8571428571428571,23623.0,0.00016932650383101215,1,16020.0,464,1,0,66,3,非正常源地址
user158,2023-01-05 16:25:00,2886729751,server3,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,2640.0,464,1,0,66,0,正常
user158,2023-01-05 20:35:00,167772204,server1,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,15000.0,464,1,0,66,0,正常
user158,2023-01-05 23:44:00,167772204,server1,0,4,0.8571428571428571,23623.0,0.00016932650383101215,1,11340.0,465,1,0,66,0,正常
user158,2023-01-06 02:23:00,3232235796,server3,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,9540.0,465,1,0,66,0,正常
user158,2023-01-06 13:17:00,3405803797,server2,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,39240.0,465,1,0,66,3,非正常源地址
user158,2023-01-06 14:41:00,167772180,server2,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,5040.0,465,1,0,66,0,正常
user158,2023-01-06 18:46:00,3232235778,server2,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,14700.0,465,1,0,66,0,正常
user158,2023-01-06 18:54:00,3232235824,server3,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,480.0,465,1,0,66,0,正常
user158,2023-01-06 22:16:00,2886729736,server3,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,12120.0,465,1,0,66,0,正常
user158,2023-01-07 13:52:00,167772163,server2,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,56160.0,465,1,0,66,0,正常
user158,2023-01-07 14:30:00,2886729764,server3,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,2280.0,465,1,0,66,0,正常
user158,2023-01-07 19:41:00,2886729738,server1,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,18660.0,465,1,0,66,0,正常
user158,2023-01-07 20:04:00,167772198,server3,0,4,0.8571428571428571,23623.0,0.00016932650383101215,1,1380.0,466,1,0,66,0,正常
user158,2023-01-20 00:08:00,3325256713,server2,1,4,0.8571428571428571,23623.0,0.00016932650383101215,0,1051440.0,466,1,0,66,3,非正常源地址
user159,2023-01-03 20:02:00,3232235787,server1,1,3,0.75,5737.0,0.0005229213874847481,0,0.0,466,0,0,67,0,正常
user159,2023-01-04 08:41:00,167772202,server1,0,3,0.75,5737.0,0.0005229213874847481,1,45540.0,467,1,0,67,0,正常
user159,2023-01-04 18:50:00,167772172,server2,1,3,0.75,5737.0,0.0005229213874847481,0,36540.0,467,1,0,67,0,正常
user159,2023-01-05 01:36:00,167772165,server3,0,3,0.75,5737.0,0.0005229213874847481,1,24360.0,468,1,0,67,0,正常
user159,2023-01-05 12:29:00,167772167,server3,1,3,0.75,5737.0,0.0005229213874847481,0,39180.0,468,1,0,67,0,正常
user159,2023-01-05 19:17:00,3232235803,server3,1,3,0.75,5737.0,0.0005229213874847481,0,24480.0,468,1,0,67,0,正常
user159,2023-01-05 21:57:00,3232235818,server1,1,3,0.75,5737.0,0.0005229213874847481,0,9600.0,468,1,0,67,0,正常
user159,2023-01-06 15:06:00,3405803823,server2,1,3,0.75,5737.0,0.0005229213874847481,0,61740.0,468,1,0,67,3,非正常源地址
user159,2023-01-06 16:36:00,3405803800,server2,1,3,0.75,5737.0,0.0005229213874847481,0,5400.0,468,1,0,67,3,非正常源地址
user159,2023-01-07 00:26:00,3232235777,server1,1,3,0.75,5737.0,0.0005229213874847481,0,28200.0,468,1,0,67,0,正常
user159,2023-01-07 14:38:00,2886729739,server1,0,3,0.75,5737.0,0.0005229213874847481,1,51120.0,469,1,0,67,0,正常
user159,2023-01-07 19:39:00,2886729775,server1,1,3,0.75,5737.0,0.0005229213874847481,0,18060.0,469,1,0,67,0,正常
user16,2023-01-03 06:35:00,3232235796,server1,1,6,0.7931034482758621,6351.0,0.000944733112895607,0,0.0,469,0,0,68,0,正常
user16,2023-01-03 09:29:00,3232235813,server2,1,6,0.7931034482758621,6351.0,0.000944733112895607,0,10440.0,469,0,0,68,0,正常
user16,2023-01-03 12:47:00,2886729729,server2,1,6,0.7931034482758621,6351.0,0.000944733112895607,0,11880.0,469,0,0,68,0,正常
user16,2023-01-04 05:43:00,3405803812,server1,0,6,0.7931034482758621,6351.0,0.000944733112895607,1,60960.0,470,1,0,68,3,非正常源地址
user16,2023-01-04 06:29:00,2886729738,server2,1,6,0.7931034482758621,6351.0,0.000944733112895607,0,2760.0,470,1,0,68,0,正常
user16,2023-01-04 08:28:00,3232235819,server3,1,6,0.7931034482758621,6351.0,0.000944733112895607,0,7140.0,470,1,0,68,0,正常
user16,2023-01-04 09:47:00,167772207,server2,1,6,0.7931034482758621,6351.0,0.000944733112895607,0,4740.0,470,1,0,68,0,正常
user16,2023-01-04 12:05:00,3232235811,server2,1,6,0.7931034482758621,6351.0,0.000944733112895607,0,8280.0,470,1,0,68,0,正常
user16,2023-01-04 13:22:00,3232235790,server2,1,6,0.7931034482758621,6351.0,0.000944733112895607,0,4620.0,470,1,0,68,0,正常
user16,2023-01-04 13:43:00,3405803790,server2,1,6,0.7931034482758621,6351.0,0.000944733112895607,0,1260.0,470,1,0,68,3,非正常源地址
user16,2023-01-04 18:04:00,167772161,server2,0,6,0.7931034482758621,6351.0,0.000944733112895607,1,15660.0,471,1,0,68,0,正常
user16,2023-01-05 00:24:00,3405803798,server3,0,6,0.7931034482758621,6351.0,0.000944733112895607,1,22800.0,472,1,0,68,3,非正常源地址
user16,2023-01-05 04:07:00,2886729775,server3,0,6,0.7931034482758621,6351.0,0.000944733112895607,1,13380.0,473,1,0,68,0,正常
user16,2023-01-05 14:26:00,2886729770,server2,1,6,0.7931034482758621,6351.0,0.000944733112895607,0,37140.0,473,1,0,68,0,正常
